route_id,supplier_id,supplier_name,supplier_city,facility_id,facility_name,facility_city,straight_line_km,road_distance_km,estimated_travel_hrs,primary_highway,route_type,flood_risk_score,congestion_risk_score,disruption_probability,is_primary_route,is_emergency_route,is_active
688ec744-eafc-4227-9cca-1dd6d0d6feb9,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,253.5,299.0,4.19,NH-167 (Bengaluru-Ballari),express_highway,0.06,0.18,0.124,True,True,True
97ae73f3-ea49-4dd3-9799-fb094fe92972,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,267.3,366.2,7.57,SH/District Road (Ballari–Belagavi),state_highway,0.16,0.3,0.2,True,True,True
5d7711ed-3316-44eb-9557-a7ff69c145d9,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,98e0d752-46c0-4b17-8810-4308cc191df8,Shri B M Patil Medical College,Vijayapura,225.7,332.1,7.53,SH/District Road (Ballari–Vijayapura),state_highway,0.19,0.11,0.155,True,True,True
710c5a4e-0958-4505-a7ce-b5e1cb197655,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,806b17c7-d044-4858-be75-d4ad2a0be545,District Hospital Kalaburagi,Kalaburagi,247.1,370.8,7.75,SH/District Road (Ballari–Kalaburagi),state_highway,0.21,0.12,0.166,True,True,True
39d28b79-621c-4fe8-bce6-f1dcf02098e0,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,330.3,481.6,13.65,SH/District Road (Ballari–Mangaluru),state_highway,0.1,0.25,0.161,True,True,True
92a3487f-4d8b-44ed-972b-3e104ab2d3af,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,192.1,280.3,5.73,SH/District Road (Ballari–Shivamogga),state_highway,0.12,0.33,0.193,True,True,True
75051d86-fcae-4aa9-84d9-3f9b1aea25a7,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,132.5,192.1,4.05,SH/District Road (Ballari–Davanagere),state_highway,0.29,0.22,0.228,True,True,True
8220ec92-88ad-4f60-bbb7-239cc24c7d70,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,200.4,273.8,5.99,SH/District Road (Ballari–Tumakuru),state_highway,0.35,0.39,0.303,True,True,True
a27815a8-f980-4bb2-982d-13bb6f044957,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,251.3,300.1,4.28,NH-167 (Bengaluru-Ballari),express_highway,0.15,0.15,0.151,True,True,True
15f8661f-1ef1-46b4-b8d4-35b15cc1f0c3,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,254.9,327.1,5.03,NH-167 (Bengaluru-Ballari),express_highway,0.21,0.35,0.235,True,True,True
fb668203-ecfd-429a-a600-93fc338cf1f7,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,251.1,305.6,4.47,NH-167 (Bengaluru-Ballari),express_highway,0.16,0.11,0.143,True,True,True
9796e47c-d1d7-4ae2-9f91-f42bdfd35243,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,251.6,308.4,4.17,NH-167 (Bengaluru-Ballari),express_highway,0.19,0.13,0.161,True,True,True
be9fd3fd-c998-43ad-b8b3-0d7f454d08da,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,2.1,3.5,0.07,SH/District Road (Ballari–Ballari),intra_city,0.22,0.21,0.197,True,True,True
c90b46a0-c918-4487-850c-740b19270780,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,253.7,394.0,7.68,SH/District Road (Ballari–Hassan),state_highway,0.31,0.35,0.275,True,True,True
7b098768-69f5-4bbf-90e9-5794751a0496,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,288.3,435.2,11.64,SH/District Road (Ballari–Mandya),state_highway,0.22,0.15,0.179,True,True,True
14f41e86-7608-471e-9c24-bc1e07de68a7,e7a97a77-c886-437b-a253-c5be5006ea58,JSW Medical Supplies,Ballari,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,131.7,153.1,2.36,SH-33 (Ballari-Raichur),express_highway,0.25,0.36,0.254,True,True,True
637288f7-f7cf-4fe3-86aa-6c16742583bc,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,178.4,248.1,4.64,SH/District Road (Vijayapura–Hubballi),state_highway,0.1,0.21,0.225,True,False,True
1ad50afe-e40a-4e25-8671-08c1c2b56ead,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,171.7,248.9,6.32,SH/District Road (Vijayapura–Dharwad),state_highway,0.18,0.24,0.266,True,False,True
0e859330-0fe3-4dbb-b383-527ea032b5ba,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,173.8,227.0,3.03,SH-20 (Belagavi-Vijayapura),express_highway,0.71,0.22,0.472,True,False,True
823789cf-80e0-4e2f-9ce8-7079c4f16381,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,98e0d752-46c0-4b17-8810-4308cc191df8,Shri B M Patil Medical College,Vijayapura,6.0,8.9,0.24,SH/District Road (Vijayapura–Vijayapura),intra_city,0.13,0.25,0.249,True,False,True
20c630ee-4a52-4ea9-9c97-eb317e6f20c5,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,806b17c7-d044-4858-be75-d4ad2a0be545,District Hospital Kalaburagi,Kalaburagi,126.9,190.5,4.15,SH/District Road (Vijayapura–Kalaburagi),state_highway,0.3,0.17,0.293,True,False,True
af1275bf-b78a-4b26-8000-689e55fa74a0,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,a358466a-5265-40d0-852b-00e114b60fbe,District Hospital Raichur,Raichur,189.2,270.5,6.63,SH/District Road (Vijayapura–Raichur),state_highway,0.09,0.38,0.272,True,False,True
70a3e657-8ddf-45d6-86b3-ea15018933c8,907f88b5-d199-4711-9a3a-14230ad2d67f,Bijapur Medical Corporation,Vijayapura,fe33aec8-62ce-493c-9772-7256c3bc157b,District Hospital Bidar,Bidar,223.7,305.9,8.68,SH/District Road (Vijayapura–Bidar),state_highway,0.1,0.34,0.264,True,False,True
e10c533c-6963-4c4a-8a90-25a791d700bd,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,2.1,3.3,0.06,SH/District Road (Hubballi–Hubballi),intra_city,0.16,0.12,0.219,True,False,True
3d093de4-2e07-405d-a5f5-01d35e89dd87,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,15.8,20.8,0.33,SH-65 (Hubballi-Dharwad Urban),express_highway,0.34,0.79,0.492,True,False,True
079a344b-1e12-4076-8d5f-9a30e39ded29,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,82.8,101.3,1.51,NH-48 (Hubballi-Belagavi),express_highway,0.08,0.21,0.214,True,False,True
5dbdbbf7-d49b-4213-847a-48b8ccca65f0,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,98e0d752-46c0-4b17-8810-4308cc191df8,Shri B M Patil Medical College,Vijayapura,174.8,252.0,4.66,SH/District Road (Hubballi–Vijayapura),state_highway,0.17,0.33,0.286,True,False,True
1e9f68ae-113c-4f08-aa96-dc51f0ba955a,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,167.4,226.0,6.26,SH/District Road (Hubballi–Shivamogga),state_highway,0.16,0.31,0.276,True,False,True
df582cc1-c18e-4d74-afe6-a179668da4b1,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,132.8,161.7,2.87,NH-48 (Hubballi-Davanagere),express_highway,0.15,0.17,0.23,True,False,True
89662735-0bce-4daa-badf-2d4644c2390d,0a677aad-7264-461c-be46-7b1d432aa291,Arogya Medical Supplies,Hubballi,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,193.7,279.4,6.72,SH/District Road (Hubballi–Ballari),state_highway,0.12,0.39,0.284,True,False,True
4e4e2755-95eb-49d0-a790-f77f5fbab618,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,fc379ba5-711c-44fd-8fd8-92740cbf1b1c,Apollo Hospitals Bangalore,Bengaluru,127.8,151.0,2.65,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.24,0.68,0.33,True,True,True
d9fc70c3-5f12-46bd-a84f-bc482999d73e,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,7aff3511-d078-448e-a99d-90bfc23f7d81,Manipal Hospitals Bangalore,Bengaluru,124.6,159.5,2.26,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.15,0.78,0.324,True,True,True
1a4ce575-59c5-49bf-8547-916a0f09fbc8,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,6ebb1cd6-4336-4042-a427-21e6d887b651,Sakra World Hospital,Bengaluru,127.5,165.3,2.33,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.27,0.61,0.321,True,True,True
db6f2f41-015c-49d3-8bb2-91d296cb63e9,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,31a28173-ca6a-4d67-9360-2838c27e34b7,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,123.1,148.6,2.34,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.08,0.64,0.254,True,True,True
1ece95fc-df59-47c1-92d6-80bd478ad6f3,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,b49a2296-bdce-41bc-bf54-85c773ddb57d,Aster CMI Hospital,Bengaluru,132.5,153.5,2.79,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.33,0.71,0.375,True,True,True
4939ad25-e905-4d9d-ae95-faf0c32b1a46,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,f067a3f8-7132-4fb0-a81a-596b322e6731,Aster RV Hospital,Bengaluru,123.2,155.5,2.52,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.22,0.77,0.349,True,True,True
2cbd93d1-d171-41fa-8b88-2494a1c38587,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,943dcbc1-e0cf-405d-924d-ff309d9a66b2,SPARSH Hospital,Bengaluru,120.0,153.6,2.29,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.19,0.6,0.286,True,True,True
dce61c39-e719-499a-b0a8-37a26456e0db,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,a8f9f3d4-e4fb-4797-abf5-2ab8c2948574,Kauvery Hospital Marathahalli,Bengaluru,123.9,159.8,2.14,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.18,0.62,0.288,True,True,True
cdaf46ae-ad25-45b2-892e-dadd1a47b9e7,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,d5b5ef8f-7f44-4963-bd2b-b0d9257a7e70,Apollo Hospitals Bangalore,Bengaluru,120.5,148.9,2.34,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.35,0.71,0.383,True,True,True
e13f62ad-0c83-4ec9-bbd7-ffa603c88438,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,a0c953e6-f4d9-404d-9135-488a257b9e39,Manipal Hospitals Bangalore,Bengaluru,117.1,143.0,2.29,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.18,0.51,0.255,True,True,True
ea8c4fd5-0248-44a7-99fc-43367a4ccd66,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,eb0a1ffc-6610-461d-8093-6a12d4937469,Fortis Hospitals Bangalore,Bengaluru,127.7,160.4,2.25,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.25,0.56,0.298,True,True,True
30a1aec8-f980-49b4-95e2-d413ee0d49af,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,6f8122ca-4ab3-4370-aaa4-24715eb38f9a,KIMS Hospitals,Bengaluru,127.5,165.1,2.38,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.13,0.69,0.289,True,True,True
dbde7983-5bc7-42b4-8de2-8f4eeb9cfff1,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,dd834eb1-aaae-4891-b2ad-374d652abd13,BGS Gleneagles Global Hospital Bengaluru,Bengaluru,119.5,152.0,2.12,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.09,0.56,0.234,True,False,True
04b41843-5994-4ffb-9065-8367f33fb683,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,65dc85ee-f185-47d6-84aa-43ca635e1c0b,Felix Hospital,Bengaluru,124.0,154.6,2.77,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.17,0.74,0.32,True,True,True
b9aa8010-6739-4a97-9650-675b098321e8,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,bed2c1aa-514a-41ac-a282-a483af506301,Rainbow Children's Hospital,Bengaluru,124.7,147.1,2.29,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.35,0.65,0.365,True,True,True
86f8b10b-bb95-4e52-a93a-899d8431b36d,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,a808bba1-23fa-4a2c-96c5-495ca4360c3f,Victoria Hospital Bengaluru,Bengaluru,123.5,154.4,2.33,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.11,0.54,0.236,True,True,True
76e91bf6-3b19-4d31-bd95-2cd315809e4b,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,96dc98c7-a0ad-4c3a-aed1-07de9e210bb7,Bowring & Lady Curzon Hospital,Bengaluru,120.5,154.9,2.46,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.14,0.51,0.239,True,True,True
c67804b6-750f-45b7-9db9-1c7899d7c21b,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,9.4,15.5,0.43,SH/District Road (Mysuru–Mysuru),intra_city,0.27,0.21,0.201,True,True,True
f2307346-6d42-4f6c-b0c9-8b9521d7d06a,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,203.2,243.8,4.2,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.21,0.31,0.207,True,True,True
4a0f78ff-10ea-45cd-bfbf-d863999b0623,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,f4b4a7a3-22b2-42b2-83ed-636f0947ef6d,Kidwai Memorial Institute of Oncology,Bengaluru,123.6,147.0,2.31,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.18,0.56,0.27,True,True,True
a829889a-b919-42fd-9f43-5f710a1f607e,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,820f482b-7d4c-4705-b3e9-eea15ecd8762,Sri Jayadeva Institute of Cardiovascular Sciences,Bengaluru,122.3,154.4,2.67,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.2,0.53,0.269,True,True,True
42a8a2d1-b012-4d8b-923e-039027fa8672,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,401cb2c4-3d8c-4c79-8693-b66fb8c9f768,National Institute of Mental Health and Neuro Sciences,Bengaluru,123.4,153.9,2.51,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.19,0.63,0.295,True,True,True
cc6c8f1d-f195-4cfd-89c9-5bfe6f2b9578,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,92366c87-92d8-4174-bdac-9d3aedc179b0,St. Martha's Hospital,Bengaluru,121.7,162.1,2.5,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.3,0.57,0.321,True,True,True
674a4087-192a-4d91-b0d4-8cc52abd0a35,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,cc8b8416-bfe6-4b78-9ae0-dc3a028df947,Ramaiah Memorial Hospital,Bengaluru,123.5,150.7,2.67,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.18,0.7,0.312,True,True,True
a50df318-ff88-462c-9df2-63fb95c556b6,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,78399964-5347-49c7-bcbf-e7353d627e13,S Nijalingappa Medical College,Bengaluru,120.8,152.6,2.25,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.1,0.51,0.223,True,True,True
d6cfb54a-fbb3-4a6e-b40c-71ee5fd541ed,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,201.7,269.8,3.63,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.23,0.21,0.185,True,True,True
3a481ee9-20e6-4b14-8d82-afe8ffc9d005,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,203.9,268.5,4.54,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.18,0.21,0.165,True,True,True
e3e113e0-2319-49e7-bb10-e11683d3a5b8,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,210.3,351.0,6.57,SH/District Road (Mysuru–Shivamogga),state_highway,0.25,0.13,0.169,True,True,True
979634c7-9fbe-4cf3-9dce-9d6dc1a0f5e3,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,246.1,373.7,9.36,SH/District Road (Mysuru–Davanagere),state_highway,0.32,0.14,0.2,True,True,True
c503728a-4195-41c8-8893-068625c484d4,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,4de9da93-ced1-40d4-ab48-6dccb51417e7,District Hospital Tumakuru,Tumakuru,119.4,163.4,3.33,SH/District Road (Mysuru–Tumakuru),state_highway,0.19,0.35,0.211,True,True,True
81e7cee4-ca82-4b9b-8238-0cde069ef484,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,b40a7c7e-eb84-47cf-91a0-5e73e42702ca,Columbia Asia Hospital Hebbal,Bengaluru,123.4,143.7,2.02,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.06,0.51,0.207,True,True,True
59fe217e-995e-432c-8704-05df30abd0ba,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,583abb54-6df1-4432-b2a0-fd6d6fb36ec1,Sagar Hospitals Kumaraswamy,Bengaluru,126.1,156.7,2.64,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.23,0.51,0.275,True,True,True
4959c7a9-28d1-4f78-87ec-4b3f6c194af1,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,1760cf46-90e5-4fc8-b564-21695685a3a7,Vikram Hospital Millers Road,Bengaluru,122.4,141.7,2.04,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.11,0.7,0.284,True,True,True
e89e1fda-b415-4b35-aac5-532ef4459485,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,fae91a59-d210-46e8-955c-fe2322805d7f,Cloudnine Hospital Jayanagar,Bengaluru,124.5,161.9,2.88,NH-275 (Bengaluru-Mysuru Expressway),express_highway,0.28,0.58,0.316,True,True,True
9380cac3-6a12-495d-a13b-d92bb109fddc,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,9.3,13.8,0.38,SH/District Road (Mysuru–Mysuru),intra_city,0.3,0.27,0.231,True,True,True
6741df67-7a09-482f-8c13-4ecb82a096b9,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,0147e730-a075-4a8a-bd7b-b1b7e82da23d,District Hospital Ballari,Ballari,307.1,468.9,8.62,SH/District Road (Mysuru–Ballari),state_highway,0.15,0.37,0.201,True,True,True
7bf4d3ab-9b36-438f-b79d-f1f6fd37c7c8,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,90.7,117.4,1.6,SH-88 (Mysuru-Hassan),express_highway,0.32,0.4,0.278,True,True,True
b9606de6-ac62-4338-bbf0-a9de87230432,bbe347ef-05e2-456f-b357-228e189541ad,Sahyadri Pharma Distribution,Mysuru,3aab1dd4-f79d-4d8d-bb46-cfa3e2513c71,District Hospital Mandya,Mandya,32.8,38.6,0.54,NH-275 (Mysuru-Mandya),express_highway,0.29,0.29,0.233,True,True,True
e10f79fa-06fe-4a39-b46a-10e48f2b04fb,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,e37b51fd-2d91-40ea-892d-e5fa0abd7d93,K.R. Hospital Mysuru,Mysuru,208.7,269.5,4.16,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.23,0.17,0.302,True,False,True
685c48bc-3e45-4f66-95c1-241751de8c05,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,77292609-8620-483b-a2b9-e7a1c72fd793,District Hospital Mangaluru,Mangaluru,7.9,13.0,0.35,SH/District Road (Mangaluru–Mangaluru),intra_city,0.23,0.16,0.299,True,False,True
9bcc657b-c4ed-4402-8db6-0e7ab81398ad,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,bb873a93-3bde-4136-a0f3-0c7b476f70af,Kasturba Medical College Manipal,Mangaluru,11.0,16.5,0.4,SH/District Road (Mangaluru–Mangaluru),intra_city,0.1,0.31,0.292,True,False,True
d64f6142-8d11-4512-80c3-537683bd9f8f,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,dfb79b7d-fda2-41d6-bdd4-38ec2404c401,Wenlock District Hospital,Mangaluru,8.8,14.6,0.27,SH/District Road (Mangaluru–Mangaluru),intra_city,0.31,0.24,0.355,True,False,True
ea1ee19d-5fd7-4f40-a380-b01d9723133d,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,e5506a3a-f3b6-42fa-a22d-00cff9e0acad,District Hospital Shivamogga,Shivamogga,133.0,192.8,4.04,SH/District Road (Mangaluru–Shivamogga),state_highway,0.34,0.32,0.391,True,False,True
01b1d7db-4a26-4817-97a6-99863302f2d2,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,fc9a1edb-f1e0-4eb4-af44-f6a3e33ce7b1,District Hospital Davangere,Davanagere,196.4,299.2,6.13,SH/District Road (Mangaluru–Davanagere),state_highway,0.28,0.38,0.385,True,False,True
71059973-2011-435a-805a-569e7889c5ac,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,886a5c01-1a69-44af-bbd8-bfac1c904067,Meenakshi Mission Hospital,Mysuru,214.0,286.4,4.4,NH-275 (Mysuru-Mangaluru via Madikeri),express_highway,0.19,0.2,0.295,True,False,True
31929553-e8ed-47c9-bd91-59910d88bcb4,d6bd46f7-4e0c-4660-9dc9-538b06b18dc4,Nandini Medical Hub,Mangaluru,991f7eff-0c45-4d05-9bc6-2c1d3a58c947,District Hospital Hassan,Hassan,135.6,207.8,5.53,SH/District Road (Mangaluru–Hassan),state_highway,0.31,0.21,0.346,True,False,True
eb89e2d3-37c2-4c04-b9d8-3dc7543d60c9,4de8fe09-24a6-44f7-b114-f11fdf5c5ac2,Kaveri Healthcare Logistics,Belagavi,e75c24ce-ea39-4952-8e06-5f2f0f0b6f04,District Hospital Hubballi,Hubballi,82.2,96.6,1.3,NH-48 (Hubballi-Belagavi),express_highway,0.11,0.14,0.1,True,True,True
219c4ff4-414e-4005-8043-a91d82f8c110,4de8fe09-24a6-44f7-b114-f11fdf5c5ac2,Kaveri Healthcare Logistics,Belagavi,2c10669e-877f-49df-988b-6f88cea0c8db,SDM College of Medical Sciences,Dharwad,69.3,97.4,2.11,SH/District Road (Belagavi–Dharwad),state_highway,0.29,0.15,0.175,True,True,True
e5369bbc-e65e-4f94-a5d8-5dc2c5099bf2,4de8fe09-24a6-44f7-b114-f11fdf5c5ac2,Kaveri Healthcare Logistics,Belagavi,57229351-d8e3-4fab-951c-dc8c980d72c0,District Hospital Belagavi,Belagavi,5.3,7.2,0.16,SH/District Road (Belagavi–Belagavi),intra_city,0.11,0.32,0.154,True,True,True
